event_id_cnty,event_date,year,event_type,sub_event_type,actor1,actor2,country,admin1,admin2,location,latitude,longitude,fatalities
KEN5714,2017-09-19,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Uasin Gishu,Moiben,Eldoret,0.5167,35.2833,0
KEN6572,2017-09-21,2017,Protests,Peaceful protest,Protesters (Kenya),Protesters (Kenya),Kenya,Bungoma,Kanduyi,Bungoma,0.5635,34.5606,0
KEN5709,2017-09-13,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN5710,2017-09-14,2017,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kisii,Nyaribari Masaba,Keroka,-0.7833,34.95,0
KEN5717,2017-09-19,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kirinyaga,Kirinyaga Central,Kerugoya,-0.4989,37.2803,0
KEN5718,2017-09-22,2017,Battles,Armed clash,Al Shabaab,Police Forces of Kenya (2013-2022),Kenya,Wajir,Wajir East,Amuma,1.748,40.05,0
KEN5712,2017-09-19,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN6570,2017-09-13,2017,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN6168,2017-09-20,2017,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Starehe,Nairobi - Starehe,-1.2881,36.8236,0
KEN21093,2017-09-14,2017,Violence against civilians,Attack,Somali Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Kitui,Mwingi North,Mandongoi,-0.5197,38.5823,3
KEN5731,2017-10-02,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kitui,Kitui Central,Kitui,-1.3667,38.0167,0
KEN5733,2017-10-02,2017,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Homa Bay,Homa Bay Town,Homa Bay,-0.5273,34.4571,0
KEN6169,2017-09-25,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Makueni,Kibwezi West,Kibwezi,-2.4112,37.9652,0
KEN6174,2017-09-28,2017,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Homa Bay,Homa Bay Town,Homa Bay,-0.5273,34.4571,1
KEN6576,2017-09-27,2017,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Elgeyo Marakwet,Marakwet West,Elegeyo-Marakwet,0.99,35.55,0
KEN6575,2017-09-26,2017,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Laikipia,Laikipia West,Ol Ari Nyiro,0.5699,36.3982,2
KEN6579,2017-10-02,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Bungoma,Kanduyi,Bungoma,0.5635,34.5606,0
KEN6580,2017-10-02,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kajiado,Kajiado Central,Kajiado,-1.85,36.7833,0
KEN6573,2017-09-23,2017,Violence against civilians,Attack,Kipsigi Ethnic Militia (Kenya),Civilians (Kenya),Kenya,Narok,Narok West,Esoit,-1.7566,35.4526,1
KEN6581,2017-10-02,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kilifi,Kilifi North,Kilifi,-3.633,39.85,0
KEN6582,2017-10-02,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kisii,Nyaribari Chache,Kisii,-0.6833,34.7667,0
KEN5719,2017-09-23,2017,Battles,Armed clash,Maasai Ethnic Militia (Kenya),Kipsigi Ethnic Militia (Kenya),Kenya,Narok,Transmara West,Trans Mara,-1.169,34.889,8
KEN5730,2017-10-02,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Garissa,Garissa,Garissa,-0.4536,39.6461,0
KEN6171,2017-09-26,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Migori,Suna West,Migori,-1.0667,34.4667,0
KEN6583,2017-10-02,2017,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Migori,Suna West,Migori,-1.0667,34.4667,0
KEN5720,2017-09-26,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN6170,2017-09-25,2017,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Kiambu,Kiambu Town,Kiambu,-1.1667,36.8333,0
KEN5722,2017-09-23,2017,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Kiambu,Kiambu Town,Kiambu,-1.1667,36.8333,0
KEN6173,2017-09-26,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Muranga,Kiharu,Muranga,-0.7166,37.15,0
KEN5724,2017-09-29,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nakuru,Nakuru North,Nakuru,-0.2441,36.142,0
KEN5727,2017-10-02,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kisumu,Kisumu Central,Kondele,-0.0789,34.7759,0
KEN5729,2017-10-02,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Siaya,Alego Usonga,Siaya,0.06,34.2861,1
KEN5732,2017-10-02,2017,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Kisumu,Kisumu East,Nyalenda,-0.15,34.75,0
KEN6578,2017-10-02,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kakamega,Lurambi,Kakamega,0.2833,34.7384,0
KEN5728,2017-10-02,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN6577,2017-09-29,2017,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN5725,2017-10-02,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Westlands,Nairobi - Westlands,-1.2379,36.7879,0
KEN5734,2017-10-03,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Westlands,Nairobi - Westlands,-1.2379,36.7879,0
KEN6172,2017-09-26,2017,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Nairobi,Embakasi East,Nairobi - Embakasi East,-1.2999,36.9333,0
KEN6205,2017-09-27,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Westlands,Nairobi - Westlands,-1.2379,36.7879,0
KEN6574,2017-09-26,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN5723,2017-09-28,2017,Protests,Excessive force against protesters,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Starehe,Nairobi - Starehe,-1.2881,36.8236,0
KEN5721,2017-09-26,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Starehe,Nairobi - Starehe,-1.2881,36.8236,0
KEN5726,2017-10-02,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN20370,2017-09-30,2017,Violence against civilians,Sexual violence,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Muranga,Kiharu,Muranga,-0.7166,37.15,0
KEN5754,2017-10-09,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Vihiga,Vihiga,Vihiga,0.0802,34.7237,0
KEN5755,2017-10-09,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Taita Taveta,Voi,Voi,-3.3961,38.5561,0
KEN5753,2017-10-09,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Lamu,Lamu West,Lamu,-2.2717,40.902,0
KEN5742,2017-10-08,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Uasin Gishu,Moiben,Eldoret,0.5167,35.2833,0
KEN6585,2017-10-11,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kisii,Nyaribari Chache,Kisii,-0.6833,34.7667,0
KEN5766,2017-10-13,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kakamega,Lurambi,Kakamega,0.2833,34.7384,0
KEN5737,2017-10-06,2017,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Kisumu,Kisumu Central,Kondele,-0.0789,34.7759,0
KEN5735,2017-10-06,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN5738,2017-10-06,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Homa Bay,Homa Bay Town,Homa Bay,-0.5273,34.4571,0
KEN5739,2017-10-06,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kakamega,Lurambi,Kakamega,0.2833,34.7384,0
KEN5750,2017-10-09,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Makueni,Kibwezi West,Makindu,-2.2833,37.8167,0
KEN5751,2017-10-09,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Migori,Suna West,Migori,-1.0667,34.4667,0
KEN5752,2017-10-09,2017,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Siaya,Alego Usonga,Siaya,0.06,34.2861,0
KEN5756,2017-10-09,2017,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN5758,2017-10-10,2017,Battles,Armed clash,Police Forces of Kenya (2013-2022),Al Shabaab,Kenya,Lamu,Lamu East,Mkokoni,-1.967,41.296,0
KEN5759,2017-10-11,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Homa Bay,Homa Bay Town,Homa Bay,-0.5273,34.4571,0
KEN5760,2017-10-11,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Siaya,Alego Usonga,Siaya,0.06,34.2861,0
KEN5761,2017-10-11,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN5763,2017-10-13,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kisumu,Kisumu East,Nyalenda,-0.15,34.75,0
KEN5764,2017-10-13,2017,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN5765,2017-10-13,2017,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Homa Bay,Homa Bay Town,Homa Bay,-0.5273,34.4571,0
KEN5767,2017-10-13,2017,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Siaya,Alego Usonga,Siaya,0.06,34.2861,0
KEN5768,2017-10-13,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Migori,Suna West,Migori,-1.0667,34.4667,0
KEN5770,2017-10-13,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Muranga,Kiharu,Muranga,-0.7166,37.15,0
KEN5771,2017-10-13,2017,Riots,Mob violence,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kisumu,Kisumu Central,Kondele,-0.0789,34.7759,0
KEN6175,2017-10-06,2017,Riots,Mob violence,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Busia,Matayos,Busia,0.46,34.112,0
KEN6206,2017-10-04,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kiambu,Kiambu Town,Kiambu,-1.1667,36.8333,0
KEN6207,2017-10-09,2017,Riots,Mob violence,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kiambu,Thika Town,Thika,-1.05,37.0833,0
KEN5749,2017-10-09,2017,Battles,Armed clash,Al Shabaab,Military Forces of Kenya (2013-2022),Kenya,Garissa,Hulugho,Boni Forest,-1.5394,41.3314,5
KEN6584,2017-10-11,2017,Battles,Armed clash,Military Forces of Kenya (2013-2022),Al Shabaab,Kenya,Garissa,Hulugho,Boni Forest,-1.5394,41.3314,5
KEN5736,2017-10-06,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN5741,2017-10-07,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN5762,2017-10-11,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN5757,2017-10-10,2017,Violence against civilians,Attack,Al Shabaab,Civilians (Kenya),Kenya,Kwale,Msambweni,Ukunda,-4.2875,39.5661,2
KEN5740,2017-10-06,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN5769,2017-10-13,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN6093,2017-10-06,2017,Strategic developments,Looting/property destruction,Unidentified Armed Group (Kenya),,Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN6094,2017-10-13,2017,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Starehe,Nairobi - Starehe,-1.2881,36.8236,0
KEN5772,2017-10-13,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Siaya,Bondo,Bondo,-0.1003,34.2729,3
KEN5743,2017-10-09,2017,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Homa Bay,Homa Bay Town,Homa Bay,-0.5273,34.4571,0
KEN5744,2017-10-09,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kakamega,Lurambi,Kakamega,0.2833,34.7384,0
KEN5745,2017-10-09,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Machakos,Machakos,Machakos,-1.5167,37.2667,0
KEN5746,2017-10-09,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN5748,2017-10-09,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN5747,2017-10-09,2017,Protests,Excessive force against protesters,Protesters (Kenya),Unidentified Armed Group (Kenya),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN5775,2017-10-14,2017,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Turkana,Turkana West,Lokichoggio,4.2,34.35,1
KEN5779,2017-10-16,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Isiolo,Isiolo,Isiolo,0.3546,37.5822,0
KEN5782,2017-10-16,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Siaya,Alego Usonga,Siaya,0.06,34.2861,0
KEN5783,2017-10-16,2017,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Homa Bay,Homa Bay Town,Homa Bay,-0.5273,34.4571,0
KEN5789,2017-10-16,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Vihiga,Vihiga,Vihiga,0.0802,34.7237,0
KEN5802,2017-10-18,2017,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Vihiga,Vihiga,Vihiga,0.0802,34.7237,0
KEN5815,2017-10-24,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kisii,Nyaribari Chache,Kisii,-0.6833,34.7667,0
KEN6176,2017-10-20,2017,Violence against civilians,Attack,Al Shabaab,Civilians (Kenya),Kenya,Lamu,Lamu West,Lamu,-2.2717,40.902,0
KEN6587,2017-10-19,2017,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Homa Bay,Homa Bay Town,Homa Bay,-0.5273,34.4571,0
KEN6590,2017-10-23,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kwale,Msambweni,Ukunda,-4.2875,39.5661,0
KEN6589,2017-10-23,2017,Riots,Mob violence,Rioters (Kenya),Rioters (Kenya),Kenya,Kisii,Nyaribari Masaba,Keroka,-0.7833,34.95,0
KEN5781,2017-10-16,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Migori,Suna West,Migori,-1.0667,34.4667,0
KEN5780,2017-10-16,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kakamega,Lurambi,Kakamega,0.2833,34.7384,0
KEN5778,2017-10-16,2017,Battles,Armed clash,Luo Ethnic Militia (Kenya),Kuria Ethnic Militia (Kenya),Kenya,Migori,Kuria West,Karamu,-1.131,34.4494,0
KEN5773,2017-10-14,2017,Violence against civilians,Attack,Toposa Ethnic Militia (South Sudan),Civilians (Kenya),Kenya,Turkana,Turkana West,Lokichoggio,4.2,34.35,6
KEN5800,2017-10-17,2017,Riots,Mob violence,Rioters (Kenya),Rioters (Kenya),Kenya,Meru,Igembe North,Laare,0.3293,37.9376,0
KEN6586,2017-10-17,2017,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Kiambu,Limuru,Limuru,-1.1136,36.6421,0
KEN5784,2017-10-16,2017,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Kisumu,Kisumu East,Nyamasaria,-0.1161,34.7837,0
KEN5785,2017-10-16,2017,Protests,Protest with intervention,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Kisumu,Kisumu Central,Manyatta,-0.0853,34.7665,0
KEN5786,2017-10-16,2017,Riots,Violent demonstration,Police Forces of Kenya (2013-2022),Rioters (Kenya),Kenya,Kisumu,Kisumu Central,Kondele,-0.0789,34.7759,1
KEN5790,2017-10-17,2017,Riots,Mob violence,Police Forces of Kenya (2013-2022),Rioters (Kenya),Kenya,Kisumu,Nyando,Awasi,-0.16,35.0731,0
KEN5791,2017-10-17,2017,Riots,Mob violence,Police Forces of Kenya (2013-2022),Rioters (Kenya),Kenya,Homa Bay,Homa Bay Town,Homa Bay,-0.5273,34.4571,0
KEN5792,2017-10-17,2017,Riots,Mob violence,Police Forces of Kenya (2013-2022),Rioters (Kenya),Kenya,Migori,Suna West,Migori,-1.0667,34.4667,0
KEN5793,2017-10-17,2017,Riots,Mob violence,Police Forces of Kenya (2013-2022),Rioters (Kenya),Kenya,Homa Bay,Kasipul,Kasipul,-0.5,34.75,0
KEN5794,2017-10-17,2017,Protests,Protest with intervention,Police Forces of Kenya (2013-2022),Protesters (Kenya),Kenya,Kisii,Nyaribari Chache,Kisii,-0.6833,34.7667,0
KEN5796,2017-10-17,2017,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Kakamega,Lurambi,Kakamega,0.2833,34.7384,0
KEN5797,2017-10-17,2017,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Siaya,Gem,North Gem,0.1,34.4833,0
KEN5799,2017-10-17,2017,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Siaya,Ugunja,Ugunja,0.1825,34.2956,0
KEN5809,2017-10-23,2017,Battles,Government regains territory,Military Forces of Kenya (2013-2022),Al Shabaab,Kenya,Lamu,Lamu East,Mararani,-1.7027,41.3019,4
KEN5810,2017-10-23,2017,Protests,Excessive force against protesters,Police Forces of Kenya (2013-2022),Protesters (Kenya),Kenya,Migori,Suna West,Migori,-1.0667,34.4667,0
KEN5814,2017-10-24,2017,Riots,Violent demonstration,Police Forces of Kenya (2013-2022),Rioters (Kenya),Kenya,Migori,Suna West,Migori,-1.0667,34.4667,0
KEN5816,2017-10-24,2017,Strategic developments,Change to group/activity,Government of Kenya (2013-2022),,Kenya,Homa Bay,Homa Bay Town,Homa Bay,-0.5273,34.4571,0
KEN5819,2017-10-24,2017,Protests,Excessive force against protesters,Police Forces of Kenya (2013-2022),Protesters (Kenya),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN6588,2017-10-22,2017,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Kwale,Msambweni,Ukunda,-4.2875,39.5661,0
KEN5776,2017-10-15,2017,Strategic developments,Change to group/activity,Military Forces of Kenya (2013-2022),,Kenya,Garissa,Hulugho,Boni Forest,-1.5394,41.3314,0
KEN5805,2017-10-21,2017,Violence against civilians,Attack,Al Shabaab,Civilians (Kenya),Kenya,Garissa,Hulugho,Boni Forest,-1.5394,41.3314,0
KEN5806,2017-10-22,2017,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,1
KEN5812,2017-10-24,2017,Protests,Protest with intervention,Police Forces of Kenya (2013-2022),Protesters (Kenya),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN5813,2017-10-24,2017,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Nairobi,Starehe,Nairobi,-1.283,36.817,0
KEN5804,2017-10-21,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Kamukunji,Nairobi - Kamukunji,-1.2759,36.8526,0
KEN5807,2017-10-22,2017,Riots,Violent demonstration,Rioters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Ruaraka,Nairobi - Ruaraka,-1.2456,36.8799,0
KEN5808,2017-10-22,2017,Violence against civilians,Attack,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Nairobi,Ruaraka,Nairobi - Ruaraka,-1.2456,36.8799,0
KEN6591,2017-10-24,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Langata,Nairobi - Langata,-1.3508,36.7589,0
KEN5788,2017-10-16,2017,Protests,Protest with intervention,Police Forces of Kenya (2013-2022),Protesters (Kenya),Kenya,Mombasa,Mvita,Mombasa,-4.0547,39.6636,0
KEN5774,2017-10-14,2017,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Turkana,Turkana West,Kakuma Refugee Camp,3.7524,34.8301,1
KEN6050,2017-10-22,2017,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Kisumu,Muhoroni,Muhoroni,-0.1567,35.1984,1
KEN5798,2017-10-17,2017,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Siaya,Rarieda,Rarieda,-0.2017,34.3386,0
KEN5787,2017-10-16,2017,Riots,Mob violence,Police Forces of Kenya (2013-2022),Rioters (Kenya),Kenya,Nairobi,Starehe,Nairobi - Starehe,-1.2881,36.8236,0
KEN6095,2017-10-15,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Nairobi,Starehe,Nairobi - Starehe,-1.2881,36.8236,0
KEN5818,2017-10-24,2017,Violence against civilians,Attack,Unidentified Armed Group (Kenya),Civilians (Kenya),Kenya,Meru,Tigania East,Muthara,0.2166,37.7998,2
KEN5795,2017-10-17,2017,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Siaya,Bondo,Bondo,-0.1003,34.2729,0
KEN5817,2017-10-24,2017,Strategic developments,Other,Police Forces of Kenya (2013-2022),Civilians (Kenya),Kenya,Kakamega,Ikolomani,Malinya,0.1973,34.7136,0
KEN5801,2017-10-18,2017,Riots,Mob violence,Rioters (Kenya),Civilians (Kenya),Kenya,Kisumu,Kisumu Central,Kisumu,-0.1,34.75,0
KEN5803,2017-10-19,2017,Protests,Excessive force against protesters,Protesters (Kenya),Police Forces of Kenya (2013-2022),Kenya,Nairobi,Westlands,Nairobi - Westlands,-1.2379,36.7879,0
KEN20510,2017-10-16,2017,Strategic developments,Change to group/activity,Police Forces of Kenya (2013-2022),,Kenya,Migori,Kuria West,Karamu,-1.131,34.4494,0
KEN20511,2017-10-17,2017,Strategic developments,Change to group/activity,Police Forces of Kenya (2013-2022),,Kenya,Migori,Suna West,Migori,-1.0667,34.4667,0
KEN5846,2017-10-26,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Samburu,Samburu Central,Kisima,1.2402,36.6605,0
KEN5821,2017-10-25,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Kisumu,Kisumu Central,Kondele,-0.0789,34.7759,0
KEN5841,2017-10-26,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Narok,Narok North,Narok,-1.0783,35.8601,0
KEN5856,2017-10-27,2017,Protests,Peaceful protest,Protesters (Kenya),,Kenya,Homa Bay,Homa Bay Town,Homa Bay,-0.5273,34.4571,0
KEN5860,2017-10-27,2017,Riots,Mob violence,Unidentified Armed Group (Kenya),Rioters (Kenya),Kenya,Homa Bay,Homa Bay Town,Homa Bay,-0.5273,34.4571,1
KEN5867,2017-10-28,2017,Riots,Violent demonstration,Rioters (Kenya),Civilians (Kenya),Kenya,Vihiga,Vihiga,Majengo,0.0333,34.7167,0
KEN5873,2017-10-30,2017,Riots,Violent demonstration,Rioters (Kenya),,Kenya,Kisumu,Kisumu Central,Kondele,-0.0789,34.7759,0
KEN5874,2017-10-30,2017,Riots,Mob violence,Rioters (Kenya),Rioters (Kenya),Kenya,Narok,Narok North,Narok,-1.0783,35.8601,0
